Municipio Valladolid (Sí/No),Habitaciones,Baños,Metros cuadrados construidos,Ascensor (Sí/No),Obra nueva (Sí/No),Piscina (Sí/No),Terraza (Sí/No),Parking (Sí/No),Aire acondicionado (Sí/No),Jardín (Sí/No),Precio
1.0,0.2727272727272727,0.1,0.024855636454933466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10946745562130177
0.0,0.2727272727272727,0.4,0.07707757971378358,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15976331360946744
1.0,0.1818181818181818,0.2,0.022847100175746926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.24556213017751474
0.0,0.2727272727272727,0.30000000000000004,0.050213406979663575,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.17041420118343192
1.0,0.2727272727272727,0.2,0.02962591011800151,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13136094674556212
1.0,0.1818181818181818,0.1,0.020587496861662065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05319526627218934
0.0,0.09090909090909091,0.2,0.03188551343208637,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0710059171597633
0.0,0.1818181818181818,0.2,0.02636203866432337,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08875739644970414
1.0,0.1818181818181818,0.1,0.01506402209389907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05266272189349112
0.0,0.36363636363636365,0.4,0.09339693698217423,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.24556213017751474
1.0,0.1818181818181818,0.2,0.026110971629425057,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.13550295857988165
0.0,0.2727272727272727,0.30000000000000004,0.02862164197840824,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.12958579881656804
0.0,0.1818181818181818,0.2,0.03590258599045946,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09999999999999999
1.0,0.1818181818181818,0.2,0.026110971629425057,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14142011834319526
1.0,0.1818181818181818,0.2,0.026110971629425057,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.14260355029585797
1.0,0.2727272727272727,0.2,0.04017072558373086,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.21834319526627216
0.0,0.1818181818181818,0.30000000000000004,0.051217675119256845,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.09822485207100591
0.0,0.2727272727272727,0.2,0.056490082852121516,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.15384615384615383
0.0,0.2727272727272727,0.2,0.06427316093396937,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15976331360946744
1.0,0.2727272727272727,0.30000000000000004,0.032387647501883006,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25088757396449707
0.0,0.2727272727272727,0.30000000000000004,0.09691187547075068,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.27514792899408286
1.0,0.2727272727272727,0.30000000000000004,0.032136580466984685,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2390532544378698
1.0,0.1818181818181818,0.1,0.014561888024102436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0603550295857988
1.0,0.2727272727272727,0.30000000000000004,0.032387647501883006,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.23017751479289938
1.0,0.4545454545454545,0.4,0.05774541802661311,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.378698224852071
0.0,0.5454545454545454,0.4,0.08059251820236002,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.18875739644970413
1.0,0.09090909090909091,0.2,0.026613105699221692,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.14142011834319526
0.0,0.2727272727272727,0.2,0.08084358523725835,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2071005917159763
1.0,0.2727272727272727,0.2,0.040421792618629174,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.23964497041420116
0.0,0.09090909090909091,0.1,0.015315089128797388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05266272189349112
1.0,0.2727272727272727,0.1,0.035400451920662816,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07248520710059171
1.0,0.2727272727272727,0.30000000000000004,0.05724328395681647,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.27514792899408286
0.0,0.4545454545454545,0.2,0.053477278433341706,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08579881656804733
1.0,0.36363636363636365,0.30000000000000004,0.05724328395681647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34615384615384615
0.0,0.36363636363636365,0.30000000000000004,0.09239266884258096,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.1818181818181818,0.30000000000000004,0.06025608837559628,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2071005917159763
1.0,0.09090909090909091,0.2,0.026613105699221692,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.14142011834319526
1.0,0.1818181818181818,0.1,0.016319357268390663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923076923076923
0.0,0.1818181818181818,0.1,0.05297514436354507,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.098698224852071
1.0,0.2727272727272727,0.2,0.03263871453678132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20414201183431951
1.0,0.36363636363636365,0.2,0.02736630680391665,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615383
1.0,0.09090909090909091,0.1,0.016068290233492342,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09289940828402365
1.0,0.09090909090909091,0.2,0.02334923424554356,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1411834319526627
0.0,0.2727272727272727,0.2,0.02234496610595029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07902366863905325
1.0,0.2727272727272727,0.2,0.038413256339442634,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.23076923076923075
1.0,0.36363636363636365,0.4,0.05046447401456189,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.57396449704142
1.0,0.36363636363636365,0.2,0.04544313331659553,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2067455621301775
1.0,0.2727272727272727,0.2,0.032136580466984685,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.15733727810650885
0.0,0.2727272727272727,0.2,0.033391915641476276,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05911242603550296
0.0,0.6363636363636364,0.4,0.3286467486818981,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1420118343195266
0.0,0.2727272727272727,0.2,0.0901330655284961,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.19526627218934908
0.0,0.2727272727272727,0.30000000000000004,0.0464474014561888,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15088757396449703
0.0,0.1818181818181818,0.2,0.01883002761737384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04970414201183431
0.0,0.2727272727272727,0.2,0.05397941250313834,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11242603550295857
0.0,0.2727272727272727,0.2,0.03414511674617123,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09881656804733727
0.0,0.1818181818181818,0.2,0.01983429575696711,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09763313609467454
0.0,0.09090909090909091,0.2,0.027115239769018327,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07565621301775147
1.0,0.09090909090909091,0.1,0.017323625407983934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03246863905325443
1.0,0.1818181818181818,0.2,0.022847100175746926,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15384615384615383
0.0,0.1818181818181818,0.30000000000000004,0.060758222445392925,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18639053254437868
1.0,0.1818181818181818,0.2,0.041928194828019086,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.18876745562130176
1.0,0.1818181818181818,0.2,0.02334923424554356,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.12644970414201182
1.0,0.2727272727272727,0.2,0.02962591011800151,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.177396449704142
1.0,0.09090909090909091,0.2,0.019332161687170474,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10550295857988165
1.0,0.1818181818181818,0.1,0.028872709013306554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10435917159763312
1.0,0.4545454545454545,0.30000000000000004,0.04946020587496862,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2893491124260355
0.0,0.2727272727272727,0.2,0.053477278433341706,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2011834319526627
1.0,0.1818181818181818,0.2,0.034396183781069546,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.13498402366863904
0.0,0.2727272727272727,0.2,0.02736630680391665,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.12425266272189348
0.0,0.1818181818181818,0.2,0.02334923424554356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.062254437869822474
0.0,0.2727272727272727,0.2,0.040672859653527495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0945343195266272
1.0,0.2727272727272727,0.2,0.03565151895556114,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09193550295857987
0.0,0.09090909090909091,0.1,0.026864172734120013,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06036390532544378
1.0,0.1818181818181818,0.2,0.026864172734120013,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.20903550295857987
1.0,0.2727272727272727,0.30000000000000004,0.04820487070047703,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.2011834319526627
0.0,0.5454545454545454,0.4,0.05171980918905348,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1473887573964497
1.0,0.2727272727272727,0.30000000000000004,0.07080090384132563,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2077662721893491
1.0,0.2727272727272727,0.30000000000000004,0.03263871453678132,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.21301775147928992
0.0,0.2727272727272727,0.30000000000000004,0.09088626663319106,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.19526627218934908
1.0,0.1818181818181818,0.2,0.03665578709515441,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011834319526627
1.0,0.2727272727272727,0.30000000000000004,0.03263871453678132,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.21893491124260353
1.0,0.2727272727272727,0.30000000000000004,0.033391915641476276,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.22485207100591714
0.0,0.09090909090909091,0.1,0.029876977152899824,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.03846153846153846
1.0,0.1818181818181818,0.2,0.033140848606577955,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1052662721893491
1.0,0.36363636363636365,0.30000000000000004,0.03690685413005273,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.17751479289940827
0.0,0.1818181818181818,0.1,0.029123776048204875,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0029585798816568034
0.0,0.2727272727272727,0.30000000000000004,0.08636706000502134,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1834319526627219
1.0,0.1818181818181818,0.30000000000000004,0.04845593773537535,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.22781065088757393
1.0,0.1818181818181818,0.6000000000000001,0.08737132814461461,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5266272189349112
1.0,0.36363636363636365,0.30000000000000004,0.04117499372332413,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.36363636363636365,0.30000000000000004,0.06251569168968114,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1029585798816568
1.0,0.4545454545454545,0.30000000000000004,0.06678383128295254,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.26627218934911245
1.0,0.1818181818181818,0.2,0.027617373838814963,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1597041420118343
0.0,0.36363636363636365,0.30000000000000004,0.07105197087622395,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.329585798816568
0.0,0.4545454545454545,0.6000000000000001,0.13457193070549836,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5798816568047337
0.0,0.4545454545454545,0.30000000000000004,0.06803916645744414,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.16863905325443784
1.0,0.5454545454545454,0.5,0.1237760482048707,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3431952662721893
1.0,0.36363636363636365,0.2,0.03690685413005273,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1834319526627219
0.0,0.2727272727272727,0.4,0.07431584232990208,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1420118343195266
0.0,0.36363636363636365,0.4,0.08762239517951292,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2603550295857988
1.0,0.09090909090909091,0.1,0.007532011046949536,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0680473372781065
0.0,0.4545454545454545,0.30000000000000004,0.09640974140095405,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.36363636363636365,0.4,0.06552849610846095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.21893491124260353
1.0,0.1818181818181818,0.2,0.02134069796635702,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.17159704142011833
1.0,0.36363636363636365,0.30000000000000004,0.03690685413005273,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.17041420118343192
1.0,0.2727272727272727,0.30000000000000004,0.045945267386392166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5130177514792899
1.0,0.2727272727272727,0.30000000000000004,0.06351995982927441,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.21301775147928992
1.0,0.09090909090909091,0.2,0.015566156163695706,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08875739644970414
1.0,0.2727272727272727,0.30000000000000004,0.06351995982927441,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.21301775147928992
1.0,0.36363636363636365,0.30000000000000004,0.08084358523725835,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.28875739644970416
1.0,0.2727272727272727,0.2,0.030128044187798145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1982248520710059
1.0,0.36363636363636365,0.5,0.1338187296008034,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.24556213017751474
1.0,0.2727272727272727,0.2,0.026110971629425057,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1420118343195266
1.0,0.5454545454545454,0.5,0.1237760482048707,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3431952662721893
1.0,0.09090909090909091,0.1,0.007532011046949536,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06508875739644969
0.0,0.1818181818181818,0.30000000000000004,0.0632688927943761,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1757396449704142
1.0,0.09090909090909091,0.1,0.007532011046949536,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0680473372781065
1.0,0.2727272727272727,0.2,0.025608837559628422,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2869822485207101
1.0,0.36363636363636365,0.30000000000000004,0.07381370826010544,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.378698224852071
0.0,0.2727272727272727,0.30000000000000004,0.054481546572934976,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.20946745562130176
0.0,0.4545454545454545,0.30000000000000004,0.06803916645744414,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.16863905325443784
0.0,0.36363636363636365,0.4,0.08661812703991965,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.21124260355029584
0.0,0.09090909090909091,0.2,0.01506402209389907,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.10355029585798815
1.0,0.2727272727272727,0.30000000000000004,0.04845593773537535,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.19520710059171595
1.0,0.1818181818181818,0.1,0.021842832036153656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1301775147928994
0.0,0.4545454545454545,0.9,0.16771277931207632,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.40236686390532544
0.0,0.2727272727272727,0.30000000000000004,0.03464725081596787,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1420118343195266
0.0,0.36363636363636365,0.6000000000000001,0.10168214913381872,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.39349112426035504
0.0,0.36363636363636365,0.30000000000000004,0.11072056239015816,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.22426035502958577
1.0,0.36363636363636365,0.30000000000000004,0.03263871453678132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1834319526627219
1.0,0.0,0.1,0.012553351744915892,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.10650887573964496
0.0,0.2727272727272727,0.4,0.07431584232990208,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1420118343195266
1.0,0.36363636363636365,0.2,0.039668591513934225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23668639053254437
1.0,0.1818181818181818,0.30000000000000004,0.0308812452924931,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.28402366863905326
0.0,0.2727272727272727,0.30000000000000004,0.04770273663068039,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1390532544378698
0.0,0.4545454545454545,0.5,0.3786090886266633,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.8816568047337278
0.0,0.4545454545454545,0.30000000000000004,0.09640974140095405,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.36363636363636365,0.4,0.06552849610846095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.21893491124260353
1.0,0.2727272727272727,0.30000000000000004,0.045945267386392166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5130177514792899
0.0,0.5454545454545454,0.4,0.08611599297012301,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2514792899408284
1.0,0.4545454545454545,0.5,0.12302284710017575,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3047337278106509
0.0,0.1818181818181818,0.30000000000000004,0.04544313331659553,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1408284023668639
1.0,0.36363636363636365,0.30000000000000004,0.05824755209640974,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1710059171597633
0.0,0.36363636363636365,0.1,0.029876977152899824,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0621301775147929
0.0,0.09090909090909091,0.1,0.011046949535525985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0621301775147929
1.0,0.2727272727272727,0.2,0.027617373838814963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08074615384615384
1.0,0.2727272727272727,0.2,0.033391915641476276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055735502958579874
1.0,0.2727272727272727,0.2,0.027617373838814963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08074615384615384
0.0,0.09090909090909091,0.1,0.011046949535525985,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0621301775147929
1.0,0.36363636363636365,0.4,0.07607331157419031,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.20088757396449702
1.0,0.2727272727272727,0.4,0.05799648506151143,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.34615384615384615
1.0,0.2727272727272727,0.4,0.03715792116495104,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.25384615384615383
1.0,0.2727272727272727,0.4,0.041677127793120765,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.28875739644970416
0.0,0.1818181818181818,0.2,0.03188551343208637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03372781065088757
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1118343195266272
1.0,0.1818181818181818,0.1,0.03037911122269646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390532544378698
0.0,0.09090909090909091,0.2,0.03163444639718805,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0919059171597633
1.0,0.1818181818181818,0.2,0.024102435350238517,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10650887573964496
0.0,0.2727272727272727,0.2,0.06803916645744414,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1029585798816568
1.0,0.09090909090909091,0.2,0.03615365302535777,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.12167159763313609
1.0,0.5454545454545454,0.30000000000000004,0.07406477529500376,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.40828402366863903
0.0,0.36363636363636365,0.30000000000000004,0.07431584232990208,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.2727272727272727,0.1,0.19809189053477277,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.20059171597633135
0.0,0.1818181818181818,0.2,0.04820487070047703,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.07396272189349111
1.0,0.09090909090909091,0.2,0.028119507908611605,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10606213017751479
0.0,0.09090909090909091,0.2,0.02736630680391665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05924556213017751
0.0,0.09090909090909091,0.2,0.03590258599045946,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07278106508875738
0.0,0.1818181818181818,0.4,0.04544313331659553,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.09480118343195265
0.0,0.2727272727272727,0.2,0.038664323374340955,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1007378698224852
1.0,0.1818181818181818,0.30000000000000004,0.038664323374340955,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18362189349112423
0.0,0.2727272727272727,0.1,0.03640472006025609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050447337278106505
0.0,0.2727272727272727,0.2,0.0547326136078333,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.10769230769230768
0.0,0.2727272727272727,0.2,0.026110971629425057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017744970414201183
0.0,0.2727272727272727,0.30000000000000004,0.03640472006025609,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.04032130177514792
1.0,0.2727272727272727,0.2,0.02134069796635702,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.08293136094674555
0.0,0.2727272727272727,0.2,0.053477278433341706,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.13629999999999998
0.0,0.1818181818181818,0.2,0.03037911122269646,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06272189349112425
1.0,0.1818181818181818,0.1,0.0210896309314587,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09763313609467454
0.0,0.4545454545454545,0.30000000000000004,0.09490333919156414,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.11242603550295857
1.0,0.2727272727272727,0.2,0.02334923424554356,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07700295857988165
0.0,0.09090909090909091,0.2,0.031383379362289736,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050410059171597625
0.0,0.2727272727272727,0.2,0.02937484308310319,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.10362307692307691
0.0,0.8181818181818182,0.1,0.10720562390158171,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.136094674556213
0.0,0.1818181818181818,0.2,0.03188551343208637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06863905325443787
0.0,0.0,0.1,0.16193823750941502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16272189349112423
0.0,0.1818181818181818,0.2,0.031132312327391415,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04733668639053254
0.0,0.1818181818181818,0.2,0.02008536279186543,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0780473372781065
0.0,0.2727272727272727,0.4,0.0803414511674617,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.2071005917159763
0.0,0.2727272727272727,0.2,0.0308812452924931,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09171597633136093
1.0,0.36363636363636365,0.30000000000000004,0.04343459703740899,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2869822485207101
1.0,0.2727272727272727,0.2,0.0308812452924931,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12124260355029584
0.0,0.1818181818181818,0.2,0.024855636454933466,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.08875739644970414
0.0,0.1818181818181818,0.1,0.016068290233492342,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016272189349112426
1.0,0.36363636363636365,0.30000000000000004,0.06502636203866431,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.236094674556213
0.0,0.6363636363636364,0.30000000000000004,0.10996736128546321,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.236094674556213
0.0,0.2727272727272727,0.30000000000000004,0.044940999246798896,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.12366863905325443
0.0,0.36363636363636365,0.2,0.03740898819984936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06804142011834319
0.0,0.2727272727272727,0.2,0.0421792618629174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06502958579881656
1.0,0.36363636363636365,0.30000000000000004,0.06502636203866431,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.23071005917159762
1.0,0.1818181818181818,0.1,0.033391915641476276,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1390532544378698
0.0,0.36363636363636365,0.4,0.06703489831785087,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11834319526627218
1.0,0.2727272727272727,0.2,0.023600301280441875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10059171597633135
1.0,0.36363636363636365,0.2,0.039668591513934225,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23668639053254437
0.0,0.1818181818181818,0.2,0.015566156163695706,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09349112426035502
0.0,0.1818181818181818,0.2,0.020587496861662065,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.10946745562130177
1.0,0.1818181818181818,0.1,0.018578960582475525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05852071005917159
0.0,0.36363636363636365,0.4,0.10720562390158171,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2603550295857988
0.0,0.1818181818181818,0.2,0.03615365302535777,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.11538461538461538
0.0,0.36363636363636365,0.30000000000000004,0.0632688927943761,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.22189349112426032
0.0,0.4545454545454545,0.2,0.08611599297012301,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1272189349112426
1.0,0.2727272727272727,0.30000000000000004,0.08385638965603816,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2893491124260355
0.0,0.2727272727272727,0.4,0.0871202611097163,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18934911242603547
1.0,0.1818181818181818,0.2,0.02309816721064524,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11834319526627218
1.0,0.09090909090909091,0.1,0.02209389907105197,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1710059171597633
0.0,0.1818181818181818,0.1,0.02334923424554356,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06863905325443787
